hex_id,dominant_code,from_id,to_id,from_class,to_class,dominant_area,total_offdiag_area,dominant_share_offdiag,dominant_tie_count,pathway_type,beta_obs,beta_nat_clim,beta_res_clim,share_nat_clim,dominance_clim,beta_nat_co2,beta_res_co2,share_nat_co2,dominance_co2,veg_2000,veg_2022,endpoint_change,slope_P90,slope_VPD90,slope_SM90,slope_ET90,slope_SWnet90
2481,102,1,2,cropland,forest,0,0,,65,No_transition,0.02193627177371542,0.004591593331393187,0.01734467844232223,0.2093151187566406,RESIDUAL,0.0407296061916245,-0.01879333441790908,0.6842673727900631,NATURAL,0.08128079,0.8866995,0.80541871,0.6895823469065656,0.000849482989070383,0.0004537202438375511,0.4102127933915045,0.0005689888946278643
2485,102,1,2,cropland,forest,0,0,,65,No_transition,0.02407473973320158,0.000505179113089315,0.02356956062011226,0.02098378294792613,RESIDUAL,0.005656110314095883,0.0184186294191057,0.2349396245516007,RESIDUAL,0.37100738,0.997543,0.62653562,1.033664500956633,-0.0009383119855608246,0.0007281073502131876,0.8763429395195578,0.2699125744047706
2486,102,1,2,cropland,forest,0,0,,65,No_transition,0.01176992746047431,5.976322391309942e-06,0.011763951138083,0.0005077620411323338,RESIDUAL,7.074576685202925e-05,0.01169918169362228,0.006010722418605146,RESIDUAL,0.8274112,1.0,0.1725888,1.064379142992425,0.008376212664695383,0.0004670656088626764,0.9122534223206328,0.06401046598800046
2497,102,1,2,cropland,forest,1440000,3150000,0.4571428571428571,1,Other,0.006588451877470355,4.996214693991216e-05,0.006538489730530444,0.007583290865455207,RESIDUAL,0.0004370830437680927,0.006151368833702263,0.06634078109650111,RESIDUAL,0.71319795,1.0,0.28680205000000003,1.468172200520833,0.01895771079155368,5.6184100783633e-05,1.213626217532468,0.6888891209893001
2523,408,4,8,grassland,urban,3600000,7200000,0.5,1,Urban_expansion,0.00133925867588933,-2.494042030020766e-05,0.001364199096189539,0.0179538628079851,RESIDUAL,0.0003635928351527507,0.00097566584073658,0.2714881312314874,RESIDUAL,0.93401015,1.0,0.06598985000000002,-3.560375323922531,0.01545032654530049,-0.002212084025449877,-0.8087553560874675,-0.3045726102941176
2564,102,1,2,cropland,forest,0,0,,65,No_transition,0.01175889328063241,0.0006014483417120816,0.01115744493892033,0.05114837998425433,RESIDUAL,0.01517418167871153,-0.003415288398079119,0.8162783347792587,NATURAL,0.0,0.4,0.4,1.734610467208059,-0.000659942626953014,0.0008532799342099358,0.6501870291573663,-0.2744436163651307
2565,309,3,9,shrubland,bare areas,1170000,1170000,1.0,1,Other,0.01158299508102767,0.003056242333177331,0.008526752747850338,0.2638559640056563,RESIDUAL,0.03447392013823061,-0.02289092505720294,0.6009590023433875,NATURAL,0.06198347,0.2749004,0.21291693,1.73461033249549,-0.000659942626953014,0.0008532799624853848,0.6501869869671657,-0.2744439065152793
2583,102,1,2,cropland,forest,0,0,,65,No_transition,0.02166111870059288,0.0008368484249230809,0.0208242702756698,0.03863366599344547,RESIDUAL,0.01499523710796318,0.006665881592629709,0.6922651279110873,NATURAL,0.21052632,1.0,0.78947368,0.948941744290866,0.004936893781026019,0.0004513882326357294,0.5011749267578125,0.008733113606767873
2640,302,3,2,shrubland,forest,3960000,7650000,0.5176470588235295,1,Other,0.0007204180434782601,-1.83260363320849e-05,0.0007387440798103449,0.02420652452306963,RESIDUAL,0.0002393262661043318,0.0004810917773739284,0.3322047084618222,RESIDUAL,0.9679803,1.0,0.032019699999999984,-3.0932587594697,0.02085139534690163,-0.0029676394029097,-1.055238254945286,-0.002442639283458448
2682,102,1,2,cropland,forest,0,0,,65,No_transition,0.007648316413043476,0.003830639959363798,0.003817676453679679,0.5008474744626158,NATURAL,0.03110280057144654,-0.02345448415840307,0.5700943645831672,NATURAL,0.5833333,0.835443,0.2521097,1.734610360128838,-0.000659942626953236,0.0008532799926458623,0.6501871744791663,-0.2744440446820151
2683,102,1,2,cropland,forest,0,0,,65,No_transition,0.008144356768774702,0.002367054908053931,0.005777301860720772,0.290637428498856,RESIDUAL,0.03048909632769558,-0.02234473955892088,0.5770751984225867,NATURAL,0.09717868,0.21003135,0.11285267,1.723178881416102,9.586529942054697e-05,0.00078123394805606,1.186783290145421,-0.2420166821369662
2726,102,1,2,cropland,forest,0,0,,65,No_transition,0.01329227015810277,0.006694387641311737,0.006597882516791031,0.5036301219946947,NATURAL,0.03688864844151187,-0.02359637828340911,0.609880666983537,NATURAL,0.40609136,0.98477155,0.57868019,2.283423221472535,-0.004100366072221223,0.0009833671552040087,1.332910931299603,0.3745967980587253
2727,203,2,3,forest,shrubland,90000,90000,1.0,1,Other,0.009307034703557312,0.005566998528430591,0.003740036175126721,0.5981495401862836,NATURAL,0.03169453371187552,-0.02238749900831822,0.586045533381756,NATURAL,0.63054186,0.9926108,0.36206894,2.722439860611511,-0.004448760327675346,0.001238202248259986,1.411236733269634,0.2386653177458072
2729,302,3,2,shrubland,forest,1710000,2160000,0.7916666666666666,1,Other,0.001796179525691699,0.0002405708437460018,0.001555608681945697,0.1339347433288214,RESIDUAL,0.00212880943229703,-0.0003326299066053313,0.864863658694241,NATURAL,0.9211823,1.0,0.07881769999999999,3.347189435951244,-0.000530152747221838,0.001760796374604705,2.485787932154277,0.1937528102517998
2730,302,3,2,shrubland,forest,5040000,5040000,1.0,1,Other,0.005750335237154149,0.002706436045651738,0.003043899191502411,0.4706570893753941,RESIDUAL,0.01576770368243692,-0.01001736844528277,0.6115051222015464,NATURAL,0.870229,1.0,0.12977099999999997,3.91724089478418,0.002345627160381003,0.001772906625871179,2.749201712848469,0.1705401303956506
2732,203,2,3,forest,shrubland,810000,1170000,0.6923076923076923,1,Other,0.005579358092885376,0.01050837120841178,-0.004929013115526403,0.6807093085139324,NATURAL,0.03942629466835951,-0.03384693657547414,0.5380722809556383,NATURAL,0.7201018,0.9465649,0.22646310000000003,2.279244559151785,0.001204603545519783,0.001594581232442481,2.046777343749999,0.1232212611607508
2733,301,3,1,shrubland,cropland,720000,720000,1.0,1,Ag_expansion,0.004973399001976286,4.782598248488036e-05,0.004925573019491407,0.009616357438016873,RESIDUAL,0.0004387661979077326,0.004534632804068553,0.08822260143080808,RESIDUAL,0.9287532,1.0,0.07124680000000005,2.011180906367485,-0.002394820039960884,0.001630241709544247,1.556158462562659,0.1236657491944137
2750,302,3,2,shrubland,forest,900000,2430000,0.3703703703703703,1,Other,0.002245778399209485,-2.929014278517773e-05,0.002275068541994663,0.01271075678393189,RESIDUAL,0.001351730614618245,0.0008940477845912407,0.6018984843268838,NATURAL,0.87469286,1.0,0.12530713999999998,-0.5794642857142862,0.01715547211316168,-0.001754488263811397,-0.4670183454240995,0.2046489298844529
2789,902,9,2,bare areas,forest,270000,540000,0.5,1,veg_cover_upgrade,0.0005783028853754954,0.0001233588850086865,0.000454944000366809,0.2133118961158025,RESIDUAL,0.004488694722427689,-0.003910391837052193,0.5344265344380084,NATURAL,0.97964376,0.99236643,0.012722670000000047,-2.193012716450215,0.005801858323993103,-0.001669293358212428,0.8173944382440477,1.189768557377752
2800,102,1,2,cropland,forest,0,0,,65,No_transition,0.01371437603754941,,,,RESIDUAL,,,,RESIDUAL,0.36585367,0.9268293,0.56097563,,,,,
2801,102,1,2,cropland,forest,0,0,,65,No_transition,0.003092257233201581,0.002208188062784256,0.0008840691704173246,0.7141023195208116,NATURAL,0.03052006884939198,-0.02742781161619039,0.5266813661548692,NATURAL,0.74285716,0.8055556,0.06269844000000002,1.192615855823864,-0.00113897875320813,0.0002639842755866766,0.4695016789563837,-0.3986085289939818
2802,309,3,9,shrubland,bare areas,990000,990000,1.0,1,Other,0.01704401866501976,0.00238025120204917,0.01466376746297059,0.1396531680016445,RESIDUAL,0.0386669799186623,-0.02162296125364254,0.6413504337009471,NATURAL,0.069767445,0.4973545,0.427587055,1.16374693361838,-0.0008685471581631096,0.0003914833068847587,0.4198722464139379,-0.4075486303640349
2829,102,1,2,cropland,forest,0,0,,65,No_transition,0.0162742526284585,0.0004309195062558471,0.01584333312220265,0.02647860495309664,RESIDUAL,0.00519839716644199,0.01107585546201651,0.3194246325850715,RESIDUAL,0.3857868,1.0,0.6142132,1.095476031858337,0.007180981732724614,0.0001550265353360623,0.7783308509442464,-0.4309163464682719
2830,102,1,2,cropland,forest,0,0,,65,No_transition,0.0136465858201581,0.0002764334007709769,0.01337015241938712,0.02025659783435666,RESIDUAL,0.003565825854103686,0.01008075996605442,0.2612980199660206,RESIDUAL,0.6551724,1.0,0.3448276,1.109942452566965,-0.0004529680524553529,0.0005278895882999193,0.92205810546875,-0.7633879332983243
2848,102,1,2,cropland,forest,0,0,,65,No_transition,0.009087988498320158,0.00131289526264376,0.007775093235676397,0.1444648904305323,RESIDUAL,0.00849649494043506,0.0005914935578850989,0.9349147990235207,NATURAL,0.0,0.66502464,0.66502464,2.189787720604766,-0.009480263689438995,0.001271825328433542,1.470495868929856,0.1618305684399837
2849,102,1,2,cropland,forest,0,0,,65,No_transition,0.02009891431916996,0.0002029682307347022,0.01989594608843526,0.01009846738543061,RESIDUAL,0.001413989488793997,0.01868492483037596,0.07035153572675121,RESIDUAL,0.0,0.84263957,0.84263957,2.223485226738722,-0.006788691183678197,0.001321805045437044,1.508080503994361,0.2275138879565008
2852,102,1,2,cropland,forest,0,0,,65,No_transition,0.01456901398448617,0.0009605072273193371,0.01360850675716683,0.06592808740125684,RESIDUAL,0.005095540435892165,0.009473473548594,0.349751907803655,RESIDUAL,0.0,0.70689654,0.70689654,3.139055942745799,0.01449058038725267,0.0009414006909020506,2.556616354643559,0.7575294674974303
2854,102,1,2,cropland,forest,0,0,,65,No_transition,0.01427451826581027,0.00576744826942235,0.008507069996387928,0.4040380321090273,RESIDUAL,0.02706835138511732,-0.01279383311930705,0.679048369316362,NATURAL,0.04187192,0.8743842,0.83251228,2.137093814388736,0.01010524204799106,0.0009195011759561204,1.475424551034901,0.412744140625
2855,102,1,2,cropland,forest,0,0,,65,No_transition,0.01360015736166008,0.009830001859244401,0.003770155502415679,0.7227858912100499,NATURAL,0.04083313558578414,-0.02723297822412406,0.5999040241936093,NATURAL,0.40712467,0.96437657,0.5572519,1.726071999289773,0.01151249212620065,0.0009113235391063608,1.192107371794871,0.04578640760279638
2856,302,3,2,shrubland,forest,450000,540000,0.8333333333333334,1,Other,0.009277828715415019,0.0005308681235933489,0.008746960591821671,0.0572190045620606,RESIDUAL,0.004961880396680631,0.00431594831873439,0.534810519667874,NATURAL,0.72167486,1.0,0.27832513999999997,1.788152680980216,0.01192655494744819,0.0006568757750147538,1.369479026154076,0.6562460968724998
2857,102,1,2,cropland,forest,0,0,,65,No_transition,0.005871169920948616,0.000344417565907328,0.005526752355041288,0.05866251029090975,RESIDUAL,0.003334664890827818,0.002536505030120798,0.5679728121868137,NATURAL,0.8527919,1.0,0.14720809999999995,1.767565244679257,0.01894789028611671,0.0005437228891203443,1.508018752408788,0.9379043640087887
2858,102,1,2,cropland,forest,0,0,,65,No_transition,0.004704627430830039,0.001732699657817476,0.002971927773012563,0.3682968913676072,RESIDUAL,0.01336681168413801,-0.008662184253307968,0.6067826115223182,NATURAL,0.9039409,1.0,0.09605909999999995,2.029230791823311,0.02231791427968569,0.0003894498025564328,1.778129772673871,1.123142328477439
2861,102,1,2,cropland,forest,0,0,,65,No_transition,0.02050771369565217,0.008843418647269173,0.011664295048383,0.4312240154368871,RESIDUAL,0.04112460089682877,-0.02061688720117659,0.6660772547553376,NATURAL,0.4390863,0.98477155,0.54568525,2.114885648299546,0.01507726436038667,0.0004645560285170315,1.654910446642686,0.708431106677164
2862,102,1,2,cropland,forest,0,0,,65,No_transition,0.01310805960474308,0.007128549246947728,0.005979510357795354,0.5438294806325339,NATURAL,0.03640533291107976,-0.02329727330633668,0.60977795137626,NATURAL,0.61179364,0.977887,0.3660933599999999,1.91769523907425,0.01812159029164701,0.0003839516699463507,1.693253987450243,0.9452178623642453
2863,102,1,2,cropland,forest,0,0,,65,No_transition,0.003556309654150199,0.0003706532869508774,0.003185656367199321,0.1042241320348262,RESIDUAL,0.003700249893100763,-0.000143940238950564,0.962556420466707,NATURAL,0.9517766,1.0,0.04822340000000003,1.895315489477041,0.02064009166899187,0.000119349161783854,1.500868055555556,0.9789367675781246
2924,102,1,2,cropland,forest,0,0,,65,No_transition,0.009924468458498025,0.004030765480239945,0.005893702978258079,0.4061442179090732,RESIDUAL,0.03841504354250414,-0.02849057508400611,0.5741676757665134,NATURAL,0.46107784,0.75595236,0.29487452,1.083190441131592,-0.005833338607441275,0.0003342349082231522,0.1840090070452009,-0.9846867152622768
2953,102,1,2,cropland,forest,0,0,,65,No_transition,0.02583967009486167,0.0006508129929347273,0.02518885710192692,0.02518658289929734,RESIDUAL,0.009028461496862336,0.01681120859799932,0.3494031256481749,RESIDUAL,0.043147206,1.0,0.956852794,0.8746569084398672,0.003706826104058184,0.000476212212533661,0.625872371172664,-0.3863266453598513
2954,102,1,2,cropland,forest,0,0,,65,No_transition,0.02648026592588932,0.003042563892001082,0.02343770203388825,0.114899295215401,RESIDUAL,0.0338369137640297,-0.007356647838140378,0.8214126782921137,NATURAL,0.019704433,1.0,0.980295567,0.6038753372302154,-0.006622238454728997,0.0005790449732499143,0.3184987166516796,-0.4445298448740999
2975,102,1,2,cropland,forest,0,0,,65,No_transition,0.02362035295345849,0.004273652838109119,0.01934670011534938,0.1809309474134412,RESIDUAL,0.02018146089056159,0.003438892062896903,0.8544097935508039,NATURAL,0.0025316456,0.96455693,0.9620252844,2.327476300209832,0.01972029554091111,0.001070416402473724,1.735257594705486,0.7888507943645077
2976,102,1,2,cropland,forest,0,0,,65,No_transition,0.01953462654802372,0.004658311446615723,0.01487631510140799,0.2384643205317378,RESIDUAL,0.02169784228848671,-0.002163215740462984,0.9093411642585825,NATURAL,0.004914005,0.8894349,0.884520895,2.130046796679189,0.02007661977208646,0.0009404519446810367,1.696278048637218,1.030156772138677
2978,102,1,2,cropland,forest,0,0,,65,No_transition,0.02178415946916996,0.0006290671910813828,0.02115509227808858,0.02887727625992044,RESIDUAL,0.006672697528708835,0.01511146194046113,0.3063096163132836,RESIDUAL,0.0025316456,0.9341772,0.9316455544000001,1.824659304511276,0.01712761212112297,0.0005192659640407095,1.048930921052632,0.4921014869763707
2979,102,1,2,cropland,forest,0,0,,65,No_transition,0.01848093166897233,0.003045419732415802,0.01543551193655653,0.1647871323245442,RESIDUAL,0.02340540176577609,-0.004924470096803752,0.826173936801022,NATURAL,0.05159705,0.980344,0.92874695,1.426097636320153,0.02444686889648437,0.0002953047655066672,0.847604515438988,0.8521932796556148
2980,102,1,2,cropland,forest,0,0,,65,No_transition,0.02314108836561265,0.007806451734144764,0.01533463663146789,0.3373415982346383,RESIDUAL,0.03730573658214496,-0.01416464821653232,0.724800032641366,NATURAL,0.02538071,0.99492383,0.96954312,1.644675514914773,0.01767900254991317,0.0003702614042494024,1.200139825994319,0.8588624103760866
2981,102,1,2,cropland,forest,0,0,,65,No_transition,0.0171577431353755,0.007816518114508206,0.009341225020867289,0.4555679644365502,RESIDUAL,0.03516558973284314,-0.01800784659746764,0.661337542949006,NATURAL,0.07125307,0.9041769,0.8329238299999999,1.946303647524351,0.02941457283597029,0.0005611147199358256,1.765672781808036,1.084676339285704
2985,102,1,2,cropland,forest,0,0,,65,No_transition,0.003010784098814229,8.601166766108704e-06,0.00300218293204812,0.002856786300119028,RESIDUAL,0.0001044327750403453,0.002906351323773884,0.0346862384059605,RESIDUAL,0.0,0.2074074,0.2074074,2.075645123106061,0.03343888929673836,0.0005982962521639735,1.530419551964961,1.074215461910781
2986,102,1,2,cropland,forest,0,0,,65,No_transition,0.004431592345849803,0.0001180274151505281,0.004313564930699274,0.02663318417838254,RESIDUAL,0.001471316356822587,0.002960275989027215,0.3320062501237233,RESIDUAL,0.012690355,0.26395938,0.25126902500000003,1.575281536134725,0.02645793521432853,0.0007971607056063247,1.308672653223575,1.004604129196644
2987,102,1,2,cropland,forest,0,0,,65,No_transition,0.005833699342885376,0.006389150250749198,-0.0005554509078638225,0.9200168742340334,NATURAL,0.03395968396351814,-0.02812598462063276,0.5469810463181078,NATURAL,0.21728395,0.41728395,0.2,1.578903312969926,0.02930196444990241,0.0004200072147861387,1.342751409774436,1.048020441729318
3036,903,9,3,bare areas,shrubland,180000,180000,1.0,1,veg_cover_upgrade,0.001437297490118577,0.003320858752450544,-0.001883561262331967,0.6380843096863926,NATURAL,0.03682329109000326,-0.0353859935998847,0.5099523038920217,NATURAL,0.7690418,0.8230958,0.054054000000000046,-1.126835643797004,0.004387924844459786,0.0008263647705689966,0.6480811228685555,1.128155838815789
3041,302,3,2,shrubland,forest,90000,90000,1.0,1,Other,0.00126652821146245,0.00107159414518661,0.000194934066275841,0.8460878608848735,NATURAL,0.0187337049268118,-0.01746717671534935,0.5174930575445903,NATURAL,0.92385787,0.9390863,0.01522843000000007,-0.7058993637940996,0.003797190855890618,-0.0005439098616291382,0.8287779647220733,0.8569592927631561
3052,102,1,2,cropland,forest,0,0,,65,No_transition,0.02717391317193676,0.002361046575780306,0.02481286659615645,0.08688651357797901,RESIDUAL,0.0389674028167953,-0.01179348964485854,0.7676658334215131,NATURAL,0.0,0.7777778,0.7777778,0.9594010165299228,-0.0001172967859215834,4.761963635235613e-05,0.4298197978251693,0.3477398296734246
3053,102,1,2,cropland,forest,0,0,,65,No_transition,0.02373224488636364,0.003687527464695944,0.02004471742166769,0.1553804742177917,RESIDUAL,0.04099426297026951,-0.01726201808390586,0.7036882929781758,NATURAL,0.06647399,0.74857146,0.68209747,1.016973571385591,-0.002729576131515785,0.0003927978073678361,-0.1158679496951208,-0.6691715891768325
3054,102,1,2,cropland,forest,0,0,,65,No_transition,0.0284036279965415,0.0009161672534048396,0.02748746074313666,0.0322552898353828,RESIDUAL,0.02665912143445204,0.001744506562089468,0.9385815585846328,NATURAL,0.0,0.75921375,0.75921375,0.9600583795915547,-0.00337059037727222,0.0004520410682722839,-0.1305852521929864,-0.7259971217105239
